25 /img/mood/kanji-white/sad.gif 18 18
26 /img/mood/kanji-white/satisfied.gif 18 18
27 /img/mood/kanji-white/sore.gif 18 18
29 /img/mood/kanji-white/thirsty.gif 18 18
3 /img/mood/kanji-white/annoyed.gif 18 18
30 /img/mood/kanji-white/thoughtful.gif 18 18
31 /img/mood/kanji-white/tired.gif 18 18
33 /img/mood/kanji-white/lazy.gif 18 18
34 /img/mood/kanji-white/drunk.gif 18 18
36 /img/mood/kanji-white/mischievous.gif 18 18
38 /img/mood/kanji-white/gloomy.gif 18 18
39 /img/mood/kanji-white/melancholy.gif 18 18
42 /img/mood/kanji-white/relieved.gif 18 18
43 /img/mood/kanji-white/hopeful.gif 18 18
44 /img/mood/kanji-white/amused.gif 18 18
45 /img/mood/kanji-white/determined.gif 18 18
46 /img/mood/kanji-white/scared.gif 18 18
48 /img/mood/kanji-white/indescribable.gif 18 18
49 /img/mood/kanji-white/sleepy.gif 18 18
58 /img/mood/kanji-white/peaceful.gif 18 18
6 /img/mood/kanji-white/confused.gif 18 18
61 /img/mood/kanji-white/okay.gif 18 18
64 /img/mood/kanji-white/content.gif 18 18
65 /img/mood/kanji-white/indifferent.gif 18 18
66 /img/mood/kanji-white/silly.gif 18 18
68 /img/mood/kanji-white/calm.gif 18 18
78 /img/mood/kanji-white/exanimate.gif 18 18
79 /img/mood/kanji-white/embarrassed.gif 18 18
80 /img/mood/kanji-white/envious.gif 18 18
82 /img/mood/kanji-white/sick.gif 18 18
83 /img/mood/kanji-white/hot.gif 18 18
84 /img/mood/kanji-white/cold.gif 18 18
86 /img/mood/kanji-white/loved.gif 18 18
87 /img/mood/kanji-white/awake.gif 18 18
88 /img/mood/kanji-white/working.gif 18 18
89 /img/mood/kanji-white/productive.gif 18 18
90 /img/mood/kanji-white/accomplished.gif 18 18
91 /img/mood/kanji-white/busy.gif 18 18
96 /img/mood/kanji-white/weird.gif 18 18
MOODTHEME Little Pink Bats : Little bats in pink (and other colors) by Shala
2 /img/mood/littlepinkbats/angry.gif 50 50
108 /img/mood/littlepinkbats/artistic.gif 50 50
87 /img/mood/littlepinkbats/awake.gif 50 50
6 /img/mood/littlepinkbats/confused.gif 50 50
45 /img/mood/littlepinkbats/determined.gif 50 50
130 /img/mood/littlepinkbats/devious.gif 50 50
34 /img/mood/littlepinkbats/drunk.gif 50 50
79 /img/mood/littlepinkbats/embarrassed.gif 50 50
11 /img/mood/littlepinkbats/energetic.gif 50 50
13 /img/mood/littlepinkbats/enthralled.gif 50 50
80 /img/mood/littlepinkbats/envious.gif 50 50
15 /img/mood/littlepinkbats/happy.gif 50 50
83 /img/mood/littlepinkbats/hot.gif 50 50
48 /img/mood/littlepinkbats/indescribable.gif 50 50
86 /img/mood/littlepinkbats/loved.gif 50 50
102 /img/mood/littlepinkbats/nerdy.gif 50 50
61 /img/mood/littlepinkbats/okay.gif 50 50
25 /img/mood/littlepinkbats/sad.gif 50 50
46 /img/mood/littlepinkbats/scared.gif 50 50
82 /img/mood/littlepinkbats/sick.gif 50 50
66 /img/mood/littlepinkbats/silly.gif 50 50
30 /img/mood/littlepinkbats/thoughtful.gif 50 50
31 /img/mood/littlepinkbats/tired.gif 50 50
88 /img/mood/littlepinkbats/working.gif 50 50
MOODTHEME SK Cute Skulls : Cute skulls by Shala
44 /img/mood/skcuteskulls/amused.gif 45 47
2 /img/mood/skcuteskulls/angry.gif 45 47
3 /img/mood/skcuteskulls/annoyed.gif 45 47
108 /img/mood/skcuteskulls/artistic.gif 45 47
87  /img/mood/skcuteskulls/awake.gif 45 47
84  /img/mood/skcuteskulls/cold.gif 45 47
6  /img/mood/skcuteskulls/confused.gif 45 47
45  /img/mood/skcuteskulls/determined.gif 45 47
130  /img/mood/skcuteskulls/devious.gif 45 47
119  /img/mood/skcuteskulls/dirty.gif 46 47
34  /img/mood/skcuteskulls/drunk.gif 45 47
79  /img/mood/skcuteskulls/embarrassed.gif 45 47
